,{'max_depth': 5},{'max_depth': 7},{'max_depth': 9}
artificial.97,0.00034297877909122775,0.00047644661084462114,0.0010309531065616883
artificial.98,9.907198120970103e-05,0.0008924326045779836,0.0005809675841366962
artificial.99,0.0005144040570300596,0.0007804031432924973,0.0009798211042969524
artificial.100,0.00039576031625701184,0.001307995890801659,0.0013174291792323789
artificial.101,0.0006013436717675741,0.0012972678679196228,0.0020753004729617795
artificial.102,0.0003403181492692319,0.0010800344748564854,0.0010309984508986428
artificial.103,0.0002868019443650439,0.000980571546604561,0.0014915487056725793
artificial.104,0.000322927422964809,0.0011031938654770467,0.0010453399915798661
artificial.105,0.0004426380819191379,0.001732126839581035,0.0024110640342967283
artificial.106,7.715758659861658e-05,0.00013489212075614096,0.0001198825039584885
artificial.107,0.0,0.0,0.0
artificial.108,0.0006348564104600052,0.0015278770614421022,0.0018605479332143603
artificial.109,0.000508669480038348,0.0014155486594235097,0.0014605408202643445
artificial.110,0.0005058023145703321,0.0015684989941364344,0.001501600787354245
artificial.111,0.0006868447128728327,0.0011831899193230318,0.0018460942265903495
artificial.112,0.0,0.0,4.3336153124503474e-05
artificial.113,0.00046503510244251566,0.000431862798834919,0.0006258310906749962
artificial.114,0.00014783956389762516,0.0006166951652052543,0.0006496792934573436
artificial.115,0.0,0.0,4.1105525792793094e-05
artificial.116,0.000648977332293916,0.0011980377443208772,0.00155669943052956
artificial.117,6.669422504227161e-05,4.723320974926391e-05,2.9247816896765445e-05
artificial.118,0.0,0.0,0.0
artificial.119,3.0015967625918444e-05,0.00013822325373532733,0.000345815760091487
artificial.120,0.00019583549788834424,0.000663474630888845,0.0009420404478499553
artificial.121,0.0,0.0,0.0
artificial.122,0.00035220633474500345,0.0009166432729524804,0.0011415260917231906
artificial.123,0.0,0.0,3.053046027621699e-06
artificial.124,0.0006139890534184867,0.0015817284485056405,0.0020022723678819907
artificial.125,0.00041252089178515867,0.0006335782518459871,0.0007746014889463399
artificial.126,0.000435276988453601,0.00133657535865727,0.0023486710309745425
artificial.127,9.20166310459083e-05,0.0004909858976911994,0.0011700220321670305
artificial.128,0.0,0.0,1.0168667065025379e-05
artificial.129,0.0,9.397183912635599e-06,7.983330812542717e-05
artificial.130,0.00039201395140526965,0.0008615380583580551,0.0011194534724339913
artificial.131,4.3948472890449916e-05,0.00019949766080992214,0.0003592556131991943
artificial.132,0.00037966892118203955,0.0012174053051257092,0.001738898823224049
artificial.133,0.0,0.0,1.6750328689736867e-05
artificial.134,0.0,0.0,2.408892071858712e-05
artificial.135,0.0004987770842456601,0.001262298563778247,0.0013273689385512701
artificial.136,0.0003710732252638996,0.0011266849963536565,0.0015828663178586236
artificial.137,0.0,0.0,9.237366832848433e-05
artificial.138,0.0003000297886813383,0.0007415615774914132,0.0010409778019641615
artificial.139,0.00030919926703963744,0.000917330212067616,0.001518505708025001
artificial.140,0.00017097807945611328,0.0008197073785650734,0.0014278327391818513
artificial.141,0.0,0.00018057911284147121,7.642066757386448e-05
artificial.142,0.0006593400920033718,0.0016855950979858746,0.0020927714322143054
artificial.143,0.0,1.5099102117037246e-05,0.0001668514678094659
artificial.144,6.669343504252126e-05,0.00022035748318173645,0.00042907134868891585
artificial.145,0.0,0.0,4.2234172509795466e-05
artificial.146,0.0,0.0,0.0
artificial.147,0.0004957337902479805,0.0015405789315809527,0.0020231684866818204
artificial.148,0.0005141559016328851,0.0013759077010796893,0.0015583958073867984
artificial.149,0.0005555403641448226,0.0010793053653653534,0.001695314865213192
artificial.150,0.0,0.0,2.3004508952237612e-05
artificial.151,2.0644096037616378e-05,7.890143574068141e-05,0.00031836724877481304
artificial.152,6.875074399863586e-05,0.0004297865034948556,0.0006154984386604073
artificial.153,0.00042418885592807,0.000793490606545585,0.0009586969510097749
artificial.154,0.00036997420649750797,0.0013001063363750225,0.0018945365099294295
artificial.155,0.0002488972484821178,0.00045862880184936006,0.000928937028667507
artificial.156,0.0,7.090075729478805e-05,5.686241946558473e-05
artificial.157,1.8443984848214952e-05,0.00012519962393105563,0.0002289759738928409
artificial.158,0.0005867860890463826,0.0010775086145426948,0.0019210900737696743
artificial.159,0.0,0.0,2.8448695112592875e-05
artificial.160,0.0004781383789941354,0.0010842939276547038,0.0013431124903604947
artificial.161,0.0003880922133044005,0.000990608755772138,0.0011068630906035139
artificial.162,0.0,0.0,0.0
artificial.163,0.0,0.0,0.0
artificial.164,3.624374889970891e-05,0.00022724426319866667,0.00042985280936652285
artificial.165,0.0,0.0,0.0
artificial.166,0.0,9.081123223876683e-05,0.00014514253030452174
artificial.167,0.000443706765106128,0.0008997871880869123,0.0016447466384880453
artificial.168,0.0,0.0,0.0
artificial.169,0.0,0.0,0.0
artificial.170,0.0003561353910717354,0.0009430339381194168,0.0013547757317501124
artificial.171,0.0,0.0,0.0
artificial.172,0.00029175998259461716,0.00021420649517890468,0.00023956365131133788
artificial.173,0.00019913702261157285,0.0008237592546902681,0.001180739875881214
artificial.174,0.0,0.0,0.0
artificial.175,3.1860841742034855e-05,0.0002681559843078609,0.000645177798548342
artificial.176,0.0,0.0,0.0
artificial.177,0.0,0.0,0.0
artificial.178,0.00018013552650414673,0.0008264033762582587,0.000620532680482649
artificial.179,0.0004202626347883405,0.0012507454911446325,0.0013734494847586856
artificial.180,0.0,5.769152670164039e-05,4.323918758061845e-05
artificial.181,0.00027411444921340676,0.000642098495601796,0.0012765651600656952
artificial.182,9.675966958341335e-05,0.00026443448435837694,0.0005814634122089968
artificial.183,0.0004369096817315407,0.0014253042249420978,0.002011790530182266
artificial.184,0.0005991026012813489,0.00120347368543657,0.0018275870560214341
artificial.185,0.0,2.150466591264585e-05,0.0
artificial.186,9.890603679194614e-05,0.00010565746333210918,0.00027627917827151586
artificial.187,0.0002780647233900865,0.0005205684733423592,0.0011098945216150363
artificial.188,4.818126361098365e-06,0.0003243152534000008,0.00022991007901982676
artificial.189,0.00018800647790519114,0.00016620993847906682,0.00019782606512394653
artificial.190,0.000295047703419102,0.0005595469133799095,0.0010262878924242455
artificial.191,0.000327843151394741,0.0012926465994330442,0.0015076400048811458
artificial.192,0.0002673004713873556,0.0012164425134751971,0.0016580410634932144
artificial.193,0.0,7.54560614255756e-06,9.788441338503833e-05
artificial.194,0.00028366956056323554,0.00036536560778722824,0.00033209014242690653
artificial.195,0.0,0.0,0.0
artificial.196,0.00017446109347687408,0.0007185740471960066,0.0005962747893440792
artificial.197,0.00010256392046074267,0.0006061973612681522,0.0006398277816603318
artificial.198,9.724198379733837e-06,0.0002185760406250278,0.0005250359642883015
artificial.199,0.0004110858420585831,0.001118746718709677,0.00141941872716292
artificial.200,0.0003963364140755668,0.0007698740320638737,0.00148104429559372
artificial.201,7.997835831825457e-05,0.0010568756617526632,0.0013906399557007143
artificial.202,0.0005346651184844738,0.0011569105358279683,0.0011664869314529482
artificial.203,3.52080429725725e-06,0.00019525806032785094,0.00012379796944170967
artificial.204,0.00011834511010684884,0.00029828878874252535,0.0009324990758916916
artificial.205,0.000505134647191117,0.0014524591360504987,0.001738460975558857
artificial.206,0.00034464741206692416,0.000353787470483896,0.0004679603915990664
artificial.207,0.0005349808903908678,0.0011331978116567397,0.0013522754551606598
artificial.208,0.000237848788526998,0.0005599034142876532,0.0009524921390155172
artificial.209,0.0005704937941170984,0.0011952614315810708,0.0018290112934450508
artificial.210,0.0004750130482825176,0.0016187589269181769,0.0013974588141370385
artificial.211,0.0,0.0,0.0
artificial.212,0.00030133581579434946,0.0012956003887284978,0.0011862157625693634
artificial.213,0.0,3.9354256945514585e-05,4.202723136050988e-05
artificial.214,7.421057138437467e-05,0.0004973094950272288,0.0007916963458828383
artificial.215,3.082518719504523e-05,0.00013115127947109072,0.00014479719608490014
artificial.216,7.265070054971662e-06,0.00034687856946834163,0.00040552855451038807
artificial.217,0.0,0.0,0.0
artificial.218,0.0,0.0,0.0
artificial.219,7.077925739378236e-05,0.0011568578424643804,0.001134096028695863
artificial.220,0.00022583828996862202,0.00046103401282741554,0.0007949472961276141
artificial.221,0.0,0.00010159575318805039,0.00017996169467224501
artificial.222,0.0,3.485910586983125e-05,0.0
artificial.223,0.0002627154150691291,0.0009691844300920376,0.0012571440244349597
artificial.224,0.00027160180758131725,0.001302981398789869,0.0017362721661660797
artificial.225,0.00024161838303829724,0.0004276571964308986,0.0005456424903852885
artificial.226,0.0006022759963981015,0.0012653008229047697,0.0016001080681498042
artificial.227,0.00046321041662378634,0.0006740678755030568,0.0009858486039774597
artificial.228,0.0005533541446382201,0.0013138634032471722,0.0017224553776270268
artificial.229,1.6263615522148214e-05,0.00013149656734575711,6.383657586160977e-05
artificial.230,0.00014272944070948325,0.00040829571964087053,0.0008545956731120206
artificial.231,0.0,0.0,0.0
artificial.232,0.00025609031743667856,0.0007945268756088199,0.0010072182557347882
artificial.233,0.00039666717791051967,0.001260884860420785,0.0008571641441015191
artificial.234,0.0006489757489952201,0.0007439279175746479,0.0010895585892588225
artificial.235,1.4215633216156528e-05,0.00026900338915756964,0.00032207773416850945
artificial.236,0.0,0.0,0.0
artificial.237,0.0002403650719083615,0.0005145856046129459,0.0003799532416978592
artificial.238,0.00010210446965002281,0.0003193732101077147,0.0005008301158594098
artificial.239,0.0,0.0,0.00014213629155281475
artificial.240,0.00038819232186786015,0.0013598457809671724,0.0015213871682290005
artificial.241,0.00014391255531966794,0.0004401089716906918,0.0005092621645847097
artificial.242,0.00036714097977790113,0.0006595148356142445,0.0017443366126861477
artificial.243,0.00038828572407522083,0.0015072268358053893,0.0013682125651111134
artificial.244,0.0003929532318355995,0.0008984643900071854,0.0010123513641993923
artificial.245,8.161748532351826e-05,0.00020511228916270712,0.00015256379607070492
artificial.246,0.0,0.0,0.0
artificial.247,0.0006908166447116805,0.0013579473926946689,0.0014273129381390062
artificial.248,0.00019033637690693263,0.0005711068147136695,0.0004889482178481435
artificial.249,0.0005424815859407907,0.0014077840400883038,0.001219268128085763
artificial.250,0.0,0.0,9.562821696549363e-05
artificial.251,0.0002900736522535891,0.000681034604454713,0.0006134658759301641
artificial.252,0.00038674510773954534,0.0010933641132141606,0.0016810231273209182
artificial.253,0.0006003217662868874,0.0016802976967456296,0.0023840355583300936
artificial.254,0.00039296547526087097,0.0008025086508944767,0.001297951741793757
artificial.255,0.0005454791538027357,0.001323542524240974,0.00211074584442514
artificial.256,4.125571862541663e-05,0.00028882842035673757,0.00026596150667760005
artificial.257,0.0,0.0,4.1120235239664146e-05
artificial.258,0.00010542996080953691,0.000880484270111166,0.0018157464865659655
artificial.259,0.00020444699522448632,0.0003603244645503155,0.0008803205343608991
artificial.260,0.0006248881015869241,0.0011772976594444623,0.0019039288357872613
artificial.261,0.0003617334006398672,0.0011245896977113484,0.0012376830977410354
artificial.262,9.629961094954328e-05,0.0005087918518104091,0.0010870390201354438
artificial.263,2.1865928419151025e-05,0.0001683736652735205,0.0002396728225183098
artificial.264,0.00044875038813652686,0.0007844730150358463,0.0020699174772403246
artificial.265,0.0004965103894479831,0.0014222433927628792,0.0018694607417424447
artificial.266,8.428100056192525e-05,0.0002228334851239624,0.0005900231521453189
artificial.267,0.0003445755478862648,0.0011042488542696372,0.0021236597471484546
artificial.268,0.0003476440698551195,0.0006854128603110089,0.0011142700206169672
artificial.269,0.00042285602051904473,0.0006407380824009668,0.0011562984487776568
artificial.270,0.0007509468189597754,0.0013934752253511235,0.0017948199914086355
artificial.271,0.00039192676903916895,0.001062614700108131,0.0016482877217516177
artificial.272,1.9592152845030406e-05,0.00014614773893304838,0.00030780322502331774
artificial.273,0.00033218907116076656,0.0008822820838839362,0.0009721309068950125
artificial.274,0.00026845087785875367,0.0005072249866415625,0.0013430472795982606
artificial.275,0.00015912672421828427,0.000950505992446927,0.0017184407301766046
artificial.276,3.790907875257282e-05,0.00024179935298503262,0.0002923092972351232
artificial.277,0.0,3.488717431743017e-05,0.00011066410955928304
artificial.278,0.0005694702145929087,0.0016802670043683954,0.0010048384931107073
artificial.279,0.0,0.0,0.0
artificial.280,0.0003663871169675016,0.0009173909965101801,0.0012596537124365933
artificial.281,0.00032015678376477155,0.0008661204769551892,0.00152293686913133
artificial.282,0.00017890663130191764,0.0009225590505080295,0.0011944438131125715
artificial.283,0.0002165048396602852,0.0007514798195804786,0.0012032644263780215
artificial.284,0.00021454603071132276,0.0011704294086078162,0.0017101408898982085
artificial.285,0.0,0.0,0.0
artificial.286,0.00022552161301854186,0.0006632353596765235,0.0009707712774881914
artificial.287,0.000512133983359902,0.001544351277818214,0.0017444892963576195
artificial.288,0.0,0.0,5.012028375099765e-06
artificial.289,0.00011611166409054955,0.00044298111458993314,0.000429035802836372
artificial.290,0.0009760452431314747,0.002123435157915459,0.0020864521483593213
artificial.291,0.0005678527242874928,0.0009308542629074056,0.0013601678133757006
artificial.292,0.0004814767098052467,0.0009026037216943085,0.0012190630083188817
artificial.293,0.0003703731552597543,0.0009627134640235664,0.0011417969848668897
artificial.294,0.0005258495837460147,0.0013501473743610284,0.001774058297096769
artificial.295,0.0001088491793865839,0.00040611776607765146,0.0008602583824349501
artificial.296,0.0001586566790783991,0.0002730667248372529,0.0002632333909912438
artificial.297,0.0006203887114168967,0.0013904721663754343,0.0020383082226793033
artificial.298,0.0005930292568794487,0.0012773585330381016,0.002455328735572842
artificial.299,0.00010133178311761233,0.0005366615927945043,0.001228188394354417
artificial.300,0.0,0.0,0.0
artificial.301,0.00025567615170399933,0.0005262692105133431,0.0008899355353849865
artificial.302,0.00026165225340697907,0.0009419211972956668,0.0012574891993408432
artificial.303,0.0,0.0,0.0
artificial.304,0.0,0.0,0.0
artificial.305,0.0005356538040400063,0.0009198314736626101,0.0016615783678155325
artificial.306,0.00013555555270047546,0.0006980340996572656,0.0007014428187610064
artificial.307,0.00030005438082197504,0.0009768025789129598,0.0015583000497822975
artificial.308,0.0002974800032644486,0.0007406778191792955,0.0014556565214241563
artificial.309,0.0002021171603464128,0.0006696712333541881,0.001196989945417327
artificial.310,3.7956761907685096e-05,0.00011937176963249209,0.00011688024719797538
artificial.311,3.856906163119766e-06,3.9492254365961854e-05,2.8657333681997777e-05
artificial.312,8.362226052281635e-06,0.0003331641681212056,0.0002627822599620889
artificial.313,0.0,6.346449358039333e-05,4.857593323255879e-05
artificial.314,0.000162965321748093,0.0003740242319957982,0.0008247576109518858
artificial.315,0.0,0.0,3.88256683348077e-05
artificial.316,0.0004341295309596876,0.0011991472643944903,0.0018669516070382436
artificial.317,0.0,0.0,2.8969910861337355e-06
artificial.318,1.1624761378181082e-05,0.00012465913530210128,0.00016571853600158546
artificial.319,0.00014373153219137568,0.0011083819420419922,0.0014642227036054834
artificial.320,8.861738935156729e-05,0.0002818287739394299,0.0004984004244788022
artificial.321,0.0004556445003233225,0.001317174265013918,0.0018892441482802535
artificial.322,0.0005082562306727984,0.0005725840973647264,0.001537342426236552
artificial.323,0.00028247135429733644,0.0011788718580898567,0.0017408160794922906
artificial.324,0.00040293670121194377,0.00045123490955985106,0.0005590950760055233
artificial.325,0.00041162622267754806,0.0008679140228998776,0.001939832976615648
artificial.326,3.1409631844162184e-06,0.00040886244678914086,0.0006173263908641796
artificial.327,0.00033493908060608986,0.0019343070174616137,0.001669232723453259
artificial.328,0.0,0.00017423555095873636,0.00032683480525174535
artificial.329,0.0003379699223920704,0.0004769631223383975,0.0007816455776506583
artificial.330,1.3532897857924697e-05,9.93982371060011e-05,0.0001618176627133585
artificial.331,0.0,0.0,0.0
artificial.332,1.9859036115163503e-05,0.00013712099352143107,8.687911677544337e-05
artificial.333,7.301452799866624e-05,0.0006758247798853808,0.0007163553298877947
artificial.334,0.00023548181510735868,0.0006727059106278004,0.0012991930861330206
artificial.335,0.0,0.0,0.0
artificial.336,0.00047499639483354064,0.0010650328840482912,0.0016275474075997394
artificial.337,0.0,0.0,0.0
artificial.338,0.0,0.0,3.96275499638061e-06
artificial.339,0.00040904918699713423,0.0012579342492230808,0.0018117490698287718
artificial.340,0.0,0.0,9.660933637899254e-05
artificial.341,7.433728633119532e-05,4.318135065638484e-05,0.00017634076557512452
artificial.342,3.882381500548659e-06,0.0003835360160099279,0.000542543765763678
artificial.343,0.00014565187573599723,0.00036261884513638876,0.0004084596161483758
artificial.344,0.0004362427469432667,0.0011412519093522188,0.001500684138916099
artificial.345,0.0006001073137133816,0.001194891308284262,0.00117572558658967
artificial.346,0.0,0.0,0.0
artificial.347,0.0002512780929209456,0.0012706014126477037,0.001617399746902457
artificial.348,0.00040570676160843374,0.0013057041127623014,0.0013237433061330176
artificial.349,7.70171684330491e-05,2.746306903606186e-05,2.6257343239289912e-05
artificial.350,0.0,0.0,0.0
artificial.351,6.38842903080677e-05,3.761189724645149e-05,0.00025983243798267583
artificial.352,0.0005256785949559102,0.0008915136673082523,0.0013219575374594228
artificial.353,0.0,0.0,0.0
artificial.354,0.0007146658061750269,0.0009826508339813409,0.0014866402770075742
artificial.355,0.0004579199978540738,0.0015001513219055596,0.0022349559899567995
artificial.356,8.253081850580237e-05,0.00037127073597949587,0.0005909658618845025
artificial.357,0.0007609613024731188,0.001394961831837684,0.001504220280115261
artificial.358,0.00019486943060975482,0.000361400052404041,0.0012083156929362524
artificial.359,0.0008847077329440863,0.001118058927044351,0.002070611556665254
artificial.360,0.0,0.0,0.0
artificial.361,0.0003220713848178501,0.001151749023150429,0.0012223833338315326
artificial.362,0.0,0.0,0.0
artificial.363,0.0,0.0,0.0
artificial.364,0.00027509113918748737,0.0004414228902569068,0.0015268630808454207
artificial.365,0.00030448250683249423,0.0005457544810584786,0.0009125486064606955
artificial.366,0.0005443618298500092,0.000974972375832785,0.001425814950540369
artificial.367,0.000107944772800383,0.000703999664676247,0.000651279393061841
artificial.368,0.00010271877532189367,1.8747926321322716e-05,8.416399949407575e-05
artificial.369,0.00041483023975070804,0.001233415637313118,0.0017433865875427185
artificial.370,0.0003714381742078252,0.0011418754762593862,0.002173809509570544
artificial.371,0.00039312759652919887,0.0008506355207361759,0.0017328588461576388
artificial.372,9.111580388773413e-06,0.00010616271479723778,8.740373718092046e-05
artificial.373,0.00014944459685117722,0.0002500731328473263,0.00027575280435479223
artificial.374,0.0005436021673699289,0.0011274959187158417,0.001917747481813483
artificial.375,0.0,0.0,0.0
artificial.376,0.00036760110465249165,0.0011499662769517136,0.001982112589837155
artificial.377,0.0004277899600977625,0.0011934019329424136,0.00183705320858759
artificial.378,0.0002657894379547415,0.0010995025815359097,0.0013317244357430016
artificial.379,0.0,0.0,0.0
artificial.380,0.0002575130092468287,0.0008812913809528044,0.000895968374893245
artificial.381,0.000577978709196157,0.001195513084685915,0.0019532022682576438
artificial.382,0.0001954041811481335,0.0012369263145943252,0.001472377921289112
artificial.383,0.0,0.0,0.0
artificial.384,0.00020755606026237283,0.0006827998803763813,0.001669718244125721
artificial.385,0.00022041992951738826,0.0013259993960695333,0.002196993437599962
artificial.386,0.0,3.795182794101061e-05,6.739630524522718e-05
artificial.387,0.00020551767633683726,0.0009457734844680447,0.0006189252497281922
artificial.388,0.00043995415241778987,0.0007274889792664059,0.0011547851742834002
artificial.389,0.0004291269155759427,0.0013521849328476498,0.0020020943325801174
artificial.390,0.0,0.0,0.0
artificial.391,0.0,3.7127743346734235e-06,3.124500012041593e-06
artificial.392,5.7790309885361235e-05,0.00010548073401117625,0.0001803777026972146
artificial.393,0.0002872504333139758,0.00079731134504494,0.0006228918859129718
artificial.394,0.0,0.0,0.0
artificial.395,0.00023550485286262055,0.0011006049033259252,0.001698456165418111
artificial.396,0.0006467555201018509,0.0007859013181170763,0.00138122391296248
artificial.397,0.00016169587052957248,0.0005798991619734427,0.0009410346073795476
artificial.398,0.0,7.414324527156952e-05,0.00015508625705974906
artificial.399,0.0002205579826373411,0.00045956356984656167,0.0011974487596729453
artificial.400,9.538521653693149e-05,0.0002338191298581748,0.0005297317232627318
artificial.401,0.00019613264108943884,0.0007865908667685248,0.0008677062748816248
artificial.402,6.75120038832262e-05,0.0003351005590534019,0.00044798166698422205
artificial.403,0.00029994662986108575,0.0010966209522747716,0.0022708005866893793
artificial.404,0.0004437150877595854,0.0010085444755477994,0.0011390681363914964
artificial.405,0.0003817767271424389,0.0013839628644620378,0.0016131448072679991
artificial.406,0.0003260500566964413,0.0012563792048277125,0.001154544039149182
artificial.407,0.0003764994751694807,0.0010248672119214629,0.0015719645451267878
artificial.408,0.00021513151428658028,0.00030262839242659577,0.0013317213053306417
artificial.409,4.9248340276927566e-05,6.757641969840635e-05,0.00010479753261983445
artificial.410,0.00021201000967855345,0.0007393879149158345,0.0015537866983754258
artificial.411,2.5609070434488124e-06,0.00016740069696275382,0.0001435104153298997
artificial.412,7.225377143267918e-05,0.00039138074695120725,0.000366592953959219
artificial.413,0.0005975053871118379,0.0017543385571977634,0.0017116190938378665
artificial.414,0.00010521047189200283,0.00033819156664909326,0.0008133846827962904
artificial.415,0.0,9.328131926982137e-05,0.00017305080221791035
artificial.416,0.0005416395402484616,0.001080358997279408,0.0020567711061722717
artificial.417,0.0004510020707126503,0.0005274096406445725,0.0013691204690225206
artificial.418,0.0004292325230200894,0.0012802251460167155,0.0014940700911698543
artificial.419,7.409221893046392e-05,0.0005383056357994508,0.000970473194322356
artificial.420,0.0,4.709520887974291e-05,4.43573776835322e-05
artificial.421,0.0004960362382781244,0.0014293642133494176,0.002127894349731575
artificial.422,0.0006445195781785485,0.001522384401143822,0.0020460045694967372
artificial.423,0.00022576322747087262,0.0003176015282847973,0.00044829307903320625
artificial.424,9.448980313005539e-05,0.001473753375861902,0.001344590863970062
